id,wave_group_id,odds,enemy_id_1,drop_gold_1,drop_reward_id_1,enemy_id_2,drop_gold_2,drop_reward_id_2,enemy_id_3,drop_gold_3,drop_reward_id_3,enemy_id_4,drop_gold_4,drop_reward_id_4,enemy_id_5,drop_gold_5,drop_reward_id_5
401000065,401040401,100,401011705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000066,401040411,100,401010801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000067,401040421,100,401010802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000068,401040431,100,401010803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000069,401040441,100,401010804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000070,401040451,100,401010805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000071,401040461,100,401011801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000072,401040471,100,401011802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000073,401040481,100,401011803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000074,401040491,100,401011804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000075,401040501,100,401011805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000076,401040511,100,401010901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000077,401040521,100,401010902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000078,401040531,100,401010903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000079,401040541,100,401010904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000080,401040551,100,401010905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000081,401040561,100,401011901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000082,401040571,100,401011902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000083,401040581,100,401011903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000084,401040591,100,401011904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000085,401040601,100,401011905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000086,401040611,100,401012901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000087,401040621,100,401012902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000088,401040631,100,401012903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000089,401040641,100,401012904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000090,401040651,100,401012905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000091,401011001,100,401011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000092,401011002,100,401011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000093,401011003,100,401011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000094,401011004,100,401011004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000095,401011005,100,401011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000096,401021001,100,401021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000097,401021002,100,401021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000098,401021003,100,401021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000099,401021004,100,401021004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000100,401021005,100,401021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000101,401031001,100,401031001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000102,401031002,100,401031002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000103,401031003,100,401031003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000104,401031004,100,401031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401000105,401031005,100,401031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501000001,501010011,100,501010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501000002,501010021,100,501010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501000003,501010031,100,501010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501000004,501010041,100,501010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610001146,610001146,100,600111601,0,61001046,0,0,0,0,0,0,0,0,0,0,0,0
610001216,610001216,100,600120601,0,62001016,0,0,0,0,0,0,0,0,0,0,0,0
610002001,610002001,100,610002101,0,61000201,0,0,0,0,0,0,0,0,0,0,0,0
610002002,610002002,100,610002201,0,61000202,0,0,0,0,0,0,0,0,0,0,0,0
610003001,610003001,100,610003101,0,61000301,0,0,0,0,0,0,0,0,0,0,0,0
610003002,610003002,100,610003201,0,61000302,0,0,0,0,0,0,0,0,0,0,0,0
610004001,610004001,100,610004101,0,61000401,0,0,0,0,0,0,0,0,0,0,0,0
610004002,610004002,100,610004201,0,61000402,0,0,0,0,0,0,0,0,0,0,0,0
610004003,610004003,100,610004301,0,61000403,0,0,0,0,0,0,0,0,0,0,0,0
610005001,610005001,100,610005101,0,61000501,0,0,0,0,0,0,0,0,0,0,0,0
610005002,610005002,100,610005201,0,61000502,0,0,0,0,0,0,0,0,0,0,0,0
610005003,610005003,100,610005301,0,61000503,0,0,0,0,0,0,0,0,0,0,0,0
610006001,610006001,100,610006101,0,61000601,0,0,0,0,0,0,0,0,0,0,0,0
610006002,610006002,100,610006201,0,61000602,0,0,0,0,0,0,0,0,0,0,0,0
610006003,610006003,100,610006301,0,61000603,0,0,0,0,0,0,0,0,0,0,0,0
610007001,610007001,100,610007101,0,61000701,0,0,0,0,0,0,0,0,0,0,0,0
610007002,610007002,100,610007201,0,61000702,0,0,0,0,0,0,0,0,0,0,0,0
610007003,610007003,100,610007301,0,61000703,0,0,0,0,0,0,0,0,0,0,0,0
610008001,610008001,100,610008101,0,61000801,0,0,0,0,0,0,0,0,0,0,0,0
610008002,610008002,100,610008201,0,61000802,0,0,0,0,0,0,0,0,0,0,0,0
610008003,610008003,100,610008301,0,61000803,0,0,0,0,0,0,0,0,0,0,0,0
901000001,512000011,100,901000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901000002,520030051,100,901000304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901000003,520040021,100,901000404,0,0,901000405,0,0,901000405,0,0,0,0,0,0,0,0
901000004,550010041,100,901000503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901000005,550020051,100,901000604,0,0,901000605,0,0,901000606,0,0,901000607,0,0,901000608,0,0
901000006,550020052,100,901000604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901000007,550030061,100,901000704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901000008,550040051,100,901000804,0,0,901000805,0,0,901000806,0,0,901000807,0,0,0,0,0
901000009,550050061,100,901000905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
