gacha_id,gacha_detail,gacha_notice,release
10039,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10040,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10041,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10042,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10043,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10044,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10045,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10046,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10047,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10048,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10049,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
10050,"<h4>Normal Gacha</h4><br>\n•The Normal Gacha costs nothing to draw.<br>\n•You can perform a 10-draw up to twice a day.<br>\n• Available draws reset at 1:00 p.m. and 8:00 p.m. (UTC).<br>\n• Rewards include items and Memory Shards.<br>","<h4>Important Notes</h4>\n• The availability period of the Normal Gacha may be changed without warning.<br>\n• Items and Memory Shards obtained from the Normal Gacha may include duplicates.<br>\n• The draw rates of items and Memory Shards in the Normal Gacha differ per individual reward.<br>\n• In certain network connection environments, the gacha animation may be skipped or only partially displayed. Even in these cases, the correct items and/or Memory Shards will be added to your inventory. Please check the Item List and Memory Shard List to confirm.<br>\n• Available free daily gacha draws are reset each day at 1:00 p.m. and 8:00 p.m. (UTC).<br>","○"
