id,unit_id,use_type,voice_id,face_id,change_time,change_face,description
1099003,109901,1,3,1,5.0,6,"When I went into town just now,\nI saw an elf in the street.\nDo you think there are half elves in this world as well?"
1099004,109901,1,4,5,5.2,6,"Kokkoro is so smart, and incredibly cute as well.\n...I wish she really could have been my little sister."
1099005,109901,1,5,1,5.4,6,"Puck hasn't been showing himself as often since we arrived in this world. I wonder if he's trying to conserve Mana..."
1099006,109931,1,1,1,0.0,1,"Do you want to take a seat?\nThe flowers in Landosol are ever so pretty. The lesser spirits seem to like them, too."
1099007,109931,1,2,1,0.0,1,"Shall we have a little chat?\nYou can tell me about this world, or I could tell you about mine... We have so much to talk about!"
1099008,109931,1,3,1,0.0,1,"Oh, I see—Kokkoro can talk\nto spirits just like I can.\nEheh... She really does seem\nlike a sister to me."
1099009,109931,1,4,1,0.0,1,"Oh dear, you have a petal caught in your hair. Here, I'll pluck it off, so can you look this way? Yes, just like that... There, all gone! ♪"
1099010,109931,1,5,1,0.0,1,"Hey, will you visit this field of flowers with me again sometime?\n...Promises are very important to Spirit Users, you know."
1099011,109901,2,6,1,6.0,2,"Happy birthday... is that how people say it in this world?\nI hope you have a lovely day."
1099012,109931,2,6,1,0.0,1,"Oh, it's your birthday? That's wonderful! It's so nice to be able to celebrate it together."
1100001,110001,1,1,1,4.9,2,"Whattup! ♪ The ocean's hella pretty, isn't it? We gotta enjoy it as much as we can!"
1100002,110001,1,2,1,6.9,6,"Whiz-boy, get this—the ocean's salty! Bet you didn't know that, huh? Just call me Professor Suzuna! ♪"
1100003,110001,1,3,2,3.4,1,"Let's go have fun after I finish this photoshoot! Don't worry, it'll be over in a flash! ♪"
1100004,110001,1,4,2,2.5,5,"This bikini's off the hook, isn't it? Here's hoping the fans'll be squealing over it! ♪"
1100005,110001,1,5,2,7.7,1,"Mmm! Being at the beach rocks! And hanging out with you rocks even more! Sure am glad I came. ♪ Summer homework? I'll worry about that later!"
1100006,110031,1,1,1,0.0,1,"Check it out! I'm in full model mode. Good stuff, right? ♪ But you're the only that gets to see me this up close."
1100007,110031,1,2,1,0.0,1,"Spending summer at the beach is great, but...
being with you just gets me extra hype, you know?"
1100008,110031,1,3,1,0.0,1,"I dunno that much about looking sexy and stuff, so what's the verdict, whiz-boy? Kind of hoping that I've made your heart skip a beat or two. ♪"
1100009,110031,1,4,1,0.0,1,"The summer hype is real! ♪ Feels like I can take on the whole world when you're cheering me on, whiz-boy. ☆"
1100010,110031,1,5,1,0.0,1,"Scorching sun and toasty sand! Today's photoshoot is gonna be extra good! I can feel it!"
1100011,110001,2,6,1,3.3,2,"Whattup! It's your birthday today, right? Happy birthday! We gotta arrange a party for you!"
1100012,110031,2,6,1,0.0,1,"Whattup, whiz-boy! Happy birthday! ☆ I'm all down for celebrating, so hit a gal up with any requests you've got!"
1101001,110101,1,1,1,7.4,2,"Let's not forget our warm-ups before swimming! I'll help you out, so just relax for me. That's a good boy. ♪"
1101002,110101,1,2,6,7.1,1,"The beach can be fun, but also dangerous, so just take care out there. I'll come help if anything happens."
1101003,110101,1,3,6,4.8,4,"Guys keep coming over to talk to me for some reason. Maybe my swimsuit's starting to slip off. Could you take a look for me?"
1101004,110101,1,4,5,7.0,4,"Ahhh! Some sand slipped into my swimsuit! It's so tickly! Do something about it for me, please!"
1101005,110101,1,5,5,8.0,6,"It's been a while since I wore a swimsuit, so I went out and bought a new one. Does it look okay? Hey, why're you averting your eyes?"
1101006,110131,1,1,1,0.0,1,"Achoo! Oh no, I'm starting to get a bit chilly. Mind if I snuggle close to warm myself back up?"
1101007,110131,1,2,1,0.0,1,"You're so reliable that it almost makes me forget that you're my student. But even then, I... No, forget I said anything."
1101008,110131,1,3,1,0.0,1,"This is the first time I've come to the beach with a guy, so I'm feeling a bit restless. How about you?"
1101009,110131,1,4,1,0.0,1,"The ocean's so pretty at night. I doubt I'll ever forget this sight, especially since I'm with you."
1101010,110131,1,5,1,0.0,1,"Did you get a bit taller? I'm sure I'm not imagining it. Just seeing you grow gets me all excited."
1101011,110101,2,6,1,9.2,2,"It's your birthday today! Heehee. Of course I didn't forget. Let's celebrate by having a party at the beachside cafe!"
1101012,110131,2,6,1,0.0,1,"Happy birthday! You're looking even more mature than usual today. Maybe it's that summer magic? Hehe."
1103001,110301,1,1,2,4.9,1,"Ahaha. Sometimes it's nice to just relax on the beach until the sun sets, isn't it?"
1103002,110301,1,2,1,6.0,6,"Collecting seashells and making accessories out of them sounds like a good idea. Not for selling or anything, though. Probably."
1103003,110301,1,3,1,4.1,2,"Sand from the beach feels so smooth and nice. What if we take some back to the orphanage and make a sand pit?"
1103004,110301,1,4,1,4.9,5,"Don't get me wrong, I love having fun with the children. But sometimes it's nice to spend time alone together with you, too."
1103005,110301,1,5,1,3.1,2,"You best count yourself lucky. Not many people get to see me in a swimsuit, let alone up this close. ♪"
1103006,110331,1,1,1,0.0,1,"I'm hardly at my most elegant right now, but it'd be nice if you let it slide this time. I'm just so excited!"
1103007,110331,1,2,1,0.0,1,"Summer sunshine really gives you that sense of freedom, doesn't it? I'm feeling up for a little adventure. ♪"
1103008,110331,1,3,1,0.0,1,"It's been a while since I last came to the beach. And it'd be a waste to not make the most of this vacation!"
1103009,110331,1,4,1,0.0,1,"The ocean's so lovely. If we ended up alone on the beach, I'd… Wait, what am I saying?!"
1103010,110331,1,5,1,0.0,1,"Catch me if you can! ♪ Th-there's no way I'd actually be able to say something like that!"
1103011,110301,2,6,2,1.9,1,"Happy birthday! ♪ Everyone at the orphanage wants to celebrate with you, so look forward to what we've got in store!"
1103012,110331,2,6,1,0.0,1,"Happy birthday! How about we have a little birthday party together, just the two of us? Just kidding."
