stationary_mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_value_5,condition_value_6,condition_value_7,condition_value_8,condition_value_9,condition_value_10,condition_num,mission_reward_id,system_id,start_time,end_time,min_level,max_level,title_color_id,visible_flag
21103004,164,208,"Clear Floor 150's EX Quest in the Tower of Luna",1103,72040150,0,0,0,0,0,0,0,0,0,1,21103001,108,"2021/12/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103005,165,208,"Clear Floor 170's EX Quest in the Tower of Luna",1103,72050170,0,0,0,0,0,0,0,0,0,1,21103001,108,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103006,166,208,"Clear Floor 190's EX Quest in the Tower of Luna",1103,72060190,0,0,0,0,0,0,0,0,0,1,21103001,108,"2022/02/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103007,167,208,"Clear Floor 210's EX Quest in the Tower of Luna",1103,72070210,0,0,0,0,0,0,0,0,0,1,21103001,108,"2022/03/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103008,168,208,"Clear Floor 230's EX Quest in the Tower of Luna",1103,72080230,0,0,0,0,0,0,0,0,0,1,21103001,108,"2022/03/24 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103009,169,208,"Clear Floor 250's EX Quest in the Tower of Luna",1103,72090250,0,0,0,0,0,0,0,0,0,1,21103001,108,"2022/04/17 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103010,170,208,"Clear Floor 270's EX Quest in the Tower of Luna",1103,72100270,0,0,0,0,0,0,0,0,0,1,21103001,108,"2022/05/15 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103011,171,208,"Clear Floor 290's EX Quest in the Tower of Luna",1103,72110290,0,0,0,0,0,0,0,0,0,1,21103001,108,"2022/06/16 13:00:00","2030/04/01 14:59:59",0,0,0,1
21103012,172,208,"Clear Floor 310's EX Quest in the Tower of Luna",1103,72120310,0,0,0,0,0,0,0,0,0,1,21103001,108,"2022/07/18 13:00:00","2030/04/01 14:59:59",0,0,0,1
21201001,200,209,"Clear Sanctum Survey Lvl 1",1201,18001001,0,0,0,0,0,0,0,0,0,1,21001004,109,"2021/11/30 13:00:00","2030/04/01 14:59:59",0,0,0,1
21201002,200,209,"Clear Sanctum Survey Lvl 2",1201,18001002,0,0,0,0,0,0,0,0,0,1,21001004,109,"2021/11/30 13:00:00","2030/04/01 14:59:59",0,0,0,1
24002001,90,205,"Win 10 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,10,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002002,90,205,"Win 20 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,20,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002003,90,205,"Win 30 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,30,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002004,90,205,"Win 40 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,40,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002005,90,205,"Win 50 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,50,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002006,90,205,"Win 60 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,60,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002007,90,205,"Win 70 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,70,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002008,90,205,"Win 80 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,80,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002009,90,205,"Win 90 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,90,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24002010,90,205,"Win 100 times in the Battle Arena",4002,0,0,0,0,0,0,0,0,0,0,100,24002001,401,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004001,100,205,"Win 10 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,10,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004002,100,205,"Win 20 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,20,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004003,100,205,"Win 30 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,30,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004004,100,205,"Win 40 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,40,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004005,100,205,"Win 50 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,50,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004006,100,205,"Win 60 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,60,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004007,100,205,"Win 70 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,70,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004008,100,205,"Win 80 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,80,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004009,100,205,"Win 90 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,90,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
24004010,100,205,"Win 100 times in the Princess Arena",4004,0,0,0,0,0,0,0,0,0,0,100,24004001,402,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26001001,60,501,"Set a dungeon support character for your clan",6001,0,0,0,0,0,0,0,0,0,0,1,26001001,701,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26001002,61,501,"Set a Clan Battle support character for your clan",6010,0,0,0,0,0,0,0,0,0,0,1,26001001,701,"2021/02/10 13:00:00","2030/04/01 14:59:59",0,0,0,1
26002001,120,301,"Recruit a total of 10 characters",6002,0,0,0,0,0,0,0,0,0,0,10,26002001,302,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26002002,120,301,"Recruit a total of 20 characters",6002,0,0,0,0,0,0,0,0,0,0,20,26002002,302,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26002003,120,301,"Recruit a total of 30 characters",6002,0,0,0,0,0,0,0,0,0,0,30,26002003,302,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26002004,120,301,"Recruit a total of 40 characters",6002,0,0,0,0,0,0,0,0,0,0,40,26002004,302,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26002005,120,301,"Recruit a total of 50 characters",6002,0,0,0,0,0,0,0,0,0,0,50,26002005,302,"2021/06/03 23:00:00","2030/04/01 14:59:59",0,0,0,1
26002006,120,301,"Recruit a total of 60 characters",6002,0,0,0,0,0,0,0,0,0,0,60,26002006,302,"2021/09/24 23:00:00","2030/04/01 14:59:59",0,0,0,1
26002007,120,301,"Recruit a total of 70 characters",6002,0,0,0,0,0,0,0,0,0,0,70,26002007,302,"2022/01/05 23:00:00","2030/04/01 14:59:59",0,0,0,1
26002008,120,301,"Recruit a total of 80 characters",6002,0,0,0,0,0,0,0,0,0,0,80,26002008,302,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
26003001,70,301,"Raise 5 characters to rank 2",6003,2,0,0,0,0,0,0,0,0,0,5,26003001,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26003002,70,301,"Raise 5 characters to rank 3",6003,3,0,0,0,0,0,0,0,0,0,5,26003001,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26003003,70,301,"Raise 5 characters to rank 4",6003,4,0,0,0,0,0,0,0,0,0,5,26003001,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26003004,70,301,"Raise 5 characters to rank 5",6003,5,0,0,0,0,0,0,0,0,0,5,26003001,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26003005,70,301,"Raise 5 characters to rank 6",6003,6,0,0,0,0,0,0,0,0,0,5,26003001,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26003006,70,301,"Raise 5 characters to rank 7",6003,7,0,0,0,0,0,0,0,0,0,5,26003001,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26003007,70,301,"Raise 5 characters to rank 8",6003,8,0,0,0,0,0,0,0,0,0,5,26003001,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26003008,70,301,"Raise 5 characters to rank 9",6003,9,0,0,0,0,0,0,0,0,0,5,26003001,508,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
26003009,70,301,"Raise 5 characters to rank 10",6003,10,0,0,0,0,0,0,0,0,0,5,26003001,508,"2021/06/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
26003010,70,301,"Raise 5 characters to rank 11",6003,11,0,0,0,0,0,0,0,0,0,5,26003001,508,"2021/09/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
26005001,130,301,"Recruit a 4 star character",6005,4,0,0,0,0,0,0,0,0,0,1,26005001,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
26005002,130,301,"Recruit a 5 star character",6005,5,0,0,0,0,0,0,0,0,0,1,26005002,508,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002001,50,101,"Reach player level 10",8002,0,0,0,0,0,0,0,0,0,0,10,28002001,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002002,50,101,"Reach player level 20",8002,0,0,0,0,0,0,0,0,0,0,20,28002002,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002003,50,101,"Reach player level 30",8002,0,0,0,0,0,0,0,0,0,0,30,28002003,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002004,50,101,"Reach player level 40",8002,0,0,0,0,0,0,0,0,0,0,40,28002004,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002005,50,101,"Reach player level 50",8002,0,0,0,0,0,0,0,0,0,0,50,28002005,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002006,50,101,"Reach player level 60",8002,0,0,0,0,0,0,0,0,0,0,60,28002006,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002007,50,101,"Reach player level 70",8002,0,0,0,0,0,0,0,0,0,0,70,28002007,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002008,50,101,"Reach player level 80",8002,0,0,0,0,0,0,0,0,0,0,80,28002008,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28002009,50,101,"Reach player level 90",8002,0,0,0,0,0,0,0,0,0,0,90,28002009,0,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
28002010,50,101,"Reach player level 100",8002,0,0,0,0,0,0,0,0,0,0,100,28002010,0,"2021/06/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
28002011,50,101,"Reach player level 110",8002,0,0,0,0,0,0,0,0,0,0,110,28002011,0,"2021/09/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
28002012,50,101,"Reach player level 120",8002,0,0,0,0,0,0,0,0,0,0,120,28002012,0,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
28002013,50,101,"Reach player level 130",8002,0,0,0,0,0,0,0,0,0,0,130,28002013,0,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
28005001,10,104,"Clear the tutorial",8005,0,0,0,0,0,0,0,0,0,0,1,28005001,0,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28006001,150,105,"Perform either a data link or an account link",8006,0,0,0,0,0,0,0,0,0,0,1,28006001,901,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
28006002,160,105,"Link to a Crunchyroll Games account",8006,9,0,0,0,0,0,0,0,0,0,1,28006001,901,"2020/01/01 00:00:00","2030/01/01 00:00:00",0,0,0,1
