quest_id,event_id,area_id,quest_seq,quest_name,position_x,position_y,icon_id,stamina,stamina_start,team_exp,unit_exp,love,limit_time,daily_limit,clear_reward_group,rank_reward_group,drop_reward_type,drop_reward_id,drop_reward_num,drop_reward_odds,background_1,wave_bgm_sheet_id_1,wave_bgm_que_id_1,story_id_wavestart_1,story_id_waveend_1,background_2,wave_bgm_sheet_id_2,wave_bgm_que_id_2,story_id_wavestart_2,story_id_waveend_2,background_3,wave_bgm_sheet_id_3,wave_bgm_que_id_3,story_id_wavestart_3,story_id_waveend_3,quest_detail_bg_id,quest_detail_bg_position,start_time,end_time
10017203,10017,10017201,18,"Remote Village 1-3",-130,-120,100440,18,2,18,270,18,90,3,610017118,610017121,2,31098,1,29,101741,bgm_M41,bgm_M41,0,0,101742,bgm_M41,bgm_M41,0,0,101743,bgm_M41,bgm_M41,0,0,101742,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017204,10017,10017201,19,"Remote Village 1-4",55,0,100430,18,2,18,270,18,90,3,610017119,610017121,2,31025,1,29,101741,bgm_M41,bgm_M41,0,0,101742,bgm_M41,bgm_M41,0,0,101743,bgm_M41,bgm_M41,0,0,101742,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10017205,10017,10017201,20,"Remote Village 1-5",210,-70,100440,20,2,20,300,20,90,3,610017120,610017121,2,31098,1,30,101741,bgm_M41,bgm_M41,0,0,101742,bgm_M41,bgm_M41,0,0,101743,bgm_M41,bgm_M41,0,0,101743,0,"2022/05/02 23:00:00","2022/05/18 22:59:59"
10018101,10018,10018101,1,"Landosol Outskirts 1-1",-820,-90,100010,8,1,8,120,8,90,0,610018101,610018121,0,0,0,0,100064,bgm_M41,bgm_M41,0,0,100065,bgm_M41,bgm_M41,0,0,100066,bgm_M41,bgm_M41,0,0,100064,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018102,10018,10018101,2,"Landosol Outskirts 1-2",-700,20,100020,8,1,8,120,8,90,0,610018102,610018121,0,0,0,0,100021,bgm_M41,bgm_M41,0,0,100022,bgm_M41,bgm_M41,0,0,100023,bgm_M41,bgm_M41,0,0,100021,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018103,10018,10018101,3,"Landosol Outskirts 1-3",-600,-120,100010,8,1,8,120,8,90,0,610018103,610018121,0,0,0,0,100067,bgm_M41,bgm_M41,0,0,100068,bgm_M41,bgm_M41,0,0,100069,bgm_M41,bgm_M41,0,0,100067,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018104,10018,10018101,4,"Landosol Outskirts 1-4",-500,40,100040,8,1,8,120,8,90,0,610018104,610018121,0,0,0,0,100125,bgm_M41,bgm_M41,0,0,100126,bgm_M41,bgm_M41,0,0,100127,bgm_M41,bgm_M41,0,0,100125,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018105,10018,10018101,5,"Landosol Outskirts 1-5",-400,-70,100050,8,1,8,120,8,90,0,610018105,610018121,0,0,0,0,100081,bgm_M41,bgm_M41,0,0,100082,bgm_M41,bgm_M41,0,0,100083,bgm_M41,bgm_M41,0,0,100081,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018106,10018,10018101,6,"Landosol Outskirts 1-6",-260,-110,100010,9,1,9,135,9,90,0,610018106,610018121,0,0,0,0,100074,bgm_M41,bgm_M41,0,0,100075,bgm_M41,bgm_M41,0,0,100076,bgm_M41,bgm_M41,0,0,100074,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018107,10018,10018101,7,"Landosol Outskirts 1-7",-180,25,100040,9,1,9,135,9,90,0,610018107,610018122,0,0,0,0,100111,bgm_M41,bgm_M41,0,0,100112,bgm_M41,bgm_M41,0,0,100113,bgm_M41,bgm_M41,0,0,100111,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018108,10018,10018101,8,"Landosol Outskirts 1-8",-75,-110,100010,9,1,9,135,9,90,0,610018108,610018121,0,0,0,0,100077,bgm_M41,bgm_M41,0,0,100078,bgm_M41,bgm_M41,0,0,100079,bgm_M41,bgm_M41,0,0,100077,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018109,10018,10018101,9,"Landosol Outskirts 1-9",50,-50,100080,9,1,9,135,9,90,0,610018109,610018121,0,0,0,0,100051,bgm_M41,bgm_M41,0,0,100052,bgm_M41,bgm_M41,0,0,100053,bgm_M41,bgm_M41,0,0,100051,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018110,10018,10018101,10,"Landosol Outskirts 1-10",180,20,100080,9,1,9,135,9,90,0,610018110,610018121,0,0,0,0,100051,bgm_M41,bgm_M41,0,0,100052,bgm_M41,bgm_M41,0,0,100053,bgm_M41,bgm_M41,0,0,100051,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018111,10018,10018101,11,"Landosol Outskirts 1-11",270,-100,100050,10,1,10,150,10,90,0,610018111,610018121,0,0,0,0,100031,bgm_M41,bgm_M41,0,0,100032,bgm_M41,bgm_M41,0,0,100033,bgm_M41,bgm_M41,0,0,100031,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018112,10018,10018101,12,"Landosol Outskirts 1-12",390,40,100120,10,1,10,150,10,90,0,610018112,610018121,0,0,0,0,100151,bgm_M41,bgm_M41,0,0,100152,bgm_M41,bgm_M41,0,0,100153,bgm_M41,bgm_M41,0,0,100151,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018113,10018,10018101,13,"Landosol Outskirts 1-13",490,-110,100020,10,1,10,150,10,90,0,610018113,610018121,0,0,0,0,100011,bgm_M41,bgm_M41,0,0,100012,bgm_M41,bgm_M41,0,0,100013,bgm_M41,bgm_M41,0,0,100011,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018114,10018,10018101,14,"Landosol Outskirts 1-14",570,40,100020,10,1,10,150,10,90,0,610018114,610018121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100014,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018115,10018,10018101,15,"Landosol Outskirts 1-15",670,-80,100020,10,1,10,150,10,90,0,610018115,610018123,0,0,0,0,100017,bgm_M41,bgm_M41,0,0,100018,bgm_M41,bgm_M41,0,0,100019,bgm_M41,bgm_M41,0,0,100017,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018201,10018,10018201,16,"Landosol Outskirts 1-1",-450,-10,100120,16,2,16,240,16,90,3,610018116,610018121,2,31010,1,28,100791,bgm_M41,bgm_M41,0,0,100792,bgm_M41,bgm_M41,0,0,100793,bgm_M41,bgm_M41,0,0,100791,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018202,10018,10018201,17,"Landosol Outskirts 1-2",-250,-100,100040,16,2,16,240,16,90,3,610018117,610018121,2,31017,1,28,100771,bgm_M41,bgm_M41,0,0,100772,bgm_M41,bgm_M41,0,0,100773,bgm_M41,bgm_M41,0,0,100771,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018203,10018,10018201,18,"Landosol Outskirts 1-3",-40,20,100050,18,2,18,270,18,90,3,610018118,610018121,2,31010,1,29,100757,bgm_M41,bgm_M41,0,0,100758,bgm_M41,bgm_M41,0,0,100759,bgm_M41,bgm_M41,0,0,100757,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018204,10018,10018201,19,"Landosol Outskirts 1-4",100,-130,100020,18,2,18,270,18,90,3,610018119,610018121,2,31017,1,29,100361,bgm_M41,bgm_M41,0,0,100362,bgm_M41,bgm_M41,0,0,100363,bgm_M41,bgm_M41,0,0,100361,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10018205,10018,10018201,20,"Landosol Outskirts 1-5",290,-70,100020,20,2,20,300,20,90,3,610018120,610018121,2,31010,1,30,100364,bgm_M41,bgm_M41,0,0,100365,bgm_M41,bgm_M41,0,0,100366,bgm_M41,bgm_M41,0,0,100364,0,"2022/05/15 23:00:00","2022/05/28 22:59:59"
10019101,10019,10019101,1,"Rainshine Beach 1-1",-958,-205,100110,8,1,8,120,8,90,0,610019101,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019102,10019,10019101,2,"Rainshine Beach 1-2",-847,-100,100040,8,1,8,120,8,90,0,610019102,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019103,10019,10019101,3,"Rainshine Beach 1-3",-680,-180,100480,8,1,8,120,8,90,0,610019103,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019104,10019,10019101,4,"Rainshine Beach 1-4",-520,-138,100110,8,1,8,120,8,90,0,610019104,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019105,10019,10019101,5,"Rainshine Beach 1-5",-445,-25,100040,8,1,8,120,8,90,0,610019105,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019106,10019,10019101,6,"Rainshine Beach 1-6",-310,-150,100180,9,1,9,135,9,90,0,610019106,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019107,10019,10019101,7,"Rainshine Beach 1-7",-234,7,100110,9,1,9,135,9,90,0,610019107,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019108,10019,10019101,8,"Rainshine Beach 1-8",-95,-75,100480,9,1,9,135,9,90,0,610019108,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019109,10019,10019101,9,"Rainshine Beach 1-9",-15,52,100040,9,1,9,135,9,90,0,610019109,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019110,10019,10019101,10,"Rainshine Beach 1-10",118,-85,100180,9,1,9,135,9,90,0,610019110,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019111,10019,10019101,11,"Rainshine Beach 1-11",245,38,100110,10,1,10,150,10,90,0,610019111,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019112,10019,10019101,12,"Rainshine Beach 1-12",370,-70,100480,10,1,10,150,10,90,0,610019112,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019113,10019,10019101,13,"Rainshine Beach 1-13",470,20,100040,10,1,10,150,10,90,0,610019113,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019114,10019,10019101,14,"Rainshine Beach 1-14",575,-88,100110,10,1,10,150,10,90,0,610019114,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019115,10019,10019101,15,"Rainshine Beach 1-15",735,0,100480,10,1,10,150,10,90,0,610019115,610019121,0,0,0,0,101851,bgm_M41,bgm_M41,0,0,101852,bgm_M41,bgm_M41,0,0,101853,bgm_M41,bgm_M41,0,0,101851,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019201,10019,10019201,16,"Rainshine Beach 1-1",-520,47,100110,16,2,16,240,16,90,3,610019116,610019121,2,31101,1,28,101861,bgm_M41,bgm_M41,0,0,101862,bgm_M41,bgm_M41,0,0,101863,bgm_M41,bgm_M41,0,0,101861,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019202,10019,10019201,17,"Rainshine Beach 1-2",-325,-70,100180,16,2,16,240,16,90,3,610019117,610019121,2,31050,1,28,101861,bgm_M41,bgm_M41,0,0,101862,bgm_M41,bgm_M41,0,0,101863,bgm_M41,bgm_M41,0,0,101861,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019203,10019,10019201,18,"Rainshine Beach 1-3",-90,37,100040,18,2,18,270,18,90,3,610019118,610019121,2,31101,1,29,101861,bgm_M41,bgm_M41,0,0,101862,bgm_M41,bgm_M41,0,0,101863,bgm_M41,bgm_M41,0,0,101861,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019204,10019,10019201,19,"Rainshine Beach 1-4",28,-105,100110,18,2,18,270,18,90,3,610019119,610019121,2,31050,1,29,101861,bgm_M41,bgm_M41,0,0,101862,bgm_M41,bgm_M41,0,0,101863,bgm_M41,bgm_M41,0,0,101861,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10019205,10019,10019201,20,"Rainshine Beach 1-5",302,-90,100480,20,2,20,300,20,90,3,610019120,610019121,2,31101,1,30,101861,bgm_M41,bgm_M41,0,0,101862,bgm_M41,bgm_M41,0,0,101863,bgm_M41,bgm_M41,0,0,101861,0,"2022/06/01 23:00:00","2022/06/19 22:59:59"
10020101,10020,10020101,1,"Tapas Beach 1-1",-820,-70,100110,8,1,8,120,8,90,0,610020101,610020121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020102,10020,10020101,2,"Tapas Beach 1-2",-700,50,100110,8,1,8,120,8,90,0,610020102,610020121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020103,10020,10020101,3,"Tapas Beach 1-3",-600,-120,100180,8,1,8,120,8,90,0,610020103,610020121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020104,10020,10020101,4,"Tapas Beach 1-4",-500,40,100110,8,1,8,120,8,90,0,610020104,610020121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020105,10020,10020101,5,"Tapas Beach 1-5",-400,-70,100180,8,1,8,120,8,90,0,610020105,610020121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020106,10020,10020101,6,"Tapas Beach 1-6",-260,-110,100080,9,1,9,135,9,90,0,610020106,610020121,0,0,0,0,100051,bgm_M41,bgm_M41,0,0,100052,bgm_M41,bgm_M41,0,0,100053,bgm_M41,bgm_M41,0,0,100051,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020107,10020,10020101,7,"Tapas Beach 1-7",-170,25,100080,9,1,9,135,9,90,0,610020107,610020122,0,0,0,0,100051,bgm_M41,bgm_M41,0,0,100052,bgm_M41,bgm_M41,0,0,100053,bgm_M41,bgm_M41,0,0,100051,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020108,10020,10020101,8,"Tapas Beach 1-8",-75,-110,100080,9,1,9,135,9,90,0,610020108,610020121,0,0,0,0,100051,bgm_M41,bgm_M41,0,0,100052,bgm_M41,bgm_M41,0,0,100053,bgm_M41,bgm_M41,0,0,100051,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020109,10020,10020101,9,"Tapas Beach 1-9",50,0,100100,9,1,9,135,9,90,0,610020109,610020121,0,0,0,0,100581,bgm_M41,bgm_M41,0,0,100582,bgm_M41,bgm_M41,0,0,100583,bgm_M41,bgm_M41,0,0,100581,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020110,10020,10020101,10,"Tapas Beach 1-10",180,40,100100,9,1,9,135,9,90,0,610020110,610020121,0,0,0,0,100581,bgm_M41,bgm_M41,0,0,100582,bgm_M41,bgm_M41,0,0,100583,bgm_M41,bgm_M41,0,0,100581,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020111,10020,10020101,11,"Tapas Beach 1-11",270,-90,100040,10,1,10,150,10,90,0,610020111,610020121,0,0,0,0,100011,bgm_M41,bgm_M41,0,0,100012,bgm_M41,bgm_M41,0,0,100013,bgm_M41,bgm_M41,0,0,100011,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020112,10020,10020101,12,"Tapas Beach 1-12",390,70,100040,10,1,10,150,10,90,0,610020112,610020121,0,0,0,0,100031,bgm_M41,bgm_M41,0,0,100032,bgm_M41,bgm_M41,0,0,100033,bgm_M41,bgm_M41,0,0,100031,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020113,10020,10020101,13,"Tapas Beach 1-13",490,-90,100180,10,1,10,150,10,90,0,610020113,610020121,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020114,10020,10020101,14,"Tapas Beach 1-14",590,65,100040,10,1,10,150,10,90,0,610020114,610020121,0,0,0,0,100031,bgm_M41,bgm_M41,0,0,100032,bgm_M41,bgm_M41,0,0,100033,bgm_M41,bgm_M41,0,0,100031,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020115,10020,10020101,15,"Tapas Beach 1-15",690,-80,100180,10,1,10,150,10,90,0,610020115,610020123,0,0,0,0,100201,bgm_M41,bgm_M41,0,0,100202,bgm_M41,bgm_M41,0,0,100203,bgm_M41,bgm_M41,0,0,100201,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020201,10020,10020201,16,"Tapas Beach 1-1",-530,-30,100180,16,2,16,240,16,90,3,610020116,610020121,2,31076,1,28,100471,bgm_M41,bgm_M41,0,0,100472,bgm_M41,bgm_M41,0,0,100473,bgm_M41,bgm_M41,0,0,100471,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020202,10020,10020201,17,"Tapas Beach 1-2",-290,-10,100110,16,2,16,240,16,90,3,610020117,610020121,2,31028,1,28,100471,bgm_M41,bgm_M41,0,0,100472,bgm_M41,bgm_M41,0,0,100473,bgm_M41,bgm_M41,0,0,100471,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020203,10020,10020201,18,"Tapas Beach 1-3",-190,-175,100100,18,2,18,270,18,90,3,610020118,610020121,2,31076,1,29,100601,bgm_M41,bgm_M41,0,0,100602,bgm_M41,bgm_M41,0,0,100603,bgm_M41,bgm_M41,0,0,100601,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020204,10020,10020201,19,"Tapas Beach 1-4",132,-115,100040,18,2,18,270,18,90,3,610020119,610020121,2,31028,1,29,100891,bgm_M41,bgm_M41,0,0,100892,bgm_M41,bgm_M41,0,0,100893,bgm_M41,bgm_M41,0,0,100891,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10020205,10020,10020201,20,"Tapas Beach 1-5",290,60,100180,20,2,20,300,20,90,3,610020120,610020121,2,31076,1,30,100471,bgm_M41,bgm_M41,0,0,100472,bgm_M41,bgm_M41,0,0,100473,bgm_M41,bgm_M41,0,0,100471,0,"2022/06/19 23:00:00","2022/07/01 22:59:59"
10021101,10021,10021101,1,"Maho-Maho Kingdom Resort? 1-1",-1099,12,100020,8,1,8,120,8,90,0,610021101,610021121,0,0,0,0,100011,bgm_M41,bgm_M41,0,0,100012,bgm_M41,bgm_M41,0,0,100013,bgm_M41,bgm_M41,0,0,100013,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021102,10021,10021101,2,"Maho-Maho Kingdom Resort? 1-2",-978,-151,100020,8,1,8,120,8,90,0,610021102,610021121,0,0,0,0,100011,bgm_M41,bgm_M41,0,0,100012,bgm_M41,bgm_M41,0,0,100013,bgm_M41,bgm_M41,0,0,100013,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021103,10021,10021101,3,"Maho-Maho Kingdom Resort? 1-3",-806,-27,100020,8,1,8,120,8,90,0,610021103,610021121,0,0,0,0,100011,bgm_M41,bgm_M41,0,0,100012,bgm_M41,bgm_M41,0,0,100013,bgm_M41,bgm_M41,0,0,100013,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021104,10021,10021101,4,"Maho-Maho Kingdom Resort? 1-4",-615,-164,100020,8,1,8,120,8,90,0,610021104,610021121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100016,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021105,10021,10021101,5,"Maho-Maho Kingdom Resort? 1-5",-367,-181,100020,8,1,8,120,8,90,0,610021105,610021121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100016,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021106,10021,10021101,6,"Maho-Maho Kingdom Resort? 1-6",-36,-124,100020,9,1,9,135,9,90,0,610021106,610021121,0,0,0,0,100014,bgm_M41,bgm_M41,0,0,100015,bgm_M41,bgm_M41,0,0,100016,bgm_M41,bgm_M41,0,0,100016,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021107,10021,10021101,7,"Maho-Maho Kingdom Resort? 1-7",-231,3,100020,9,1,9,135,9,90,0,610021107,610021122,0,0,0,0,100017,bgm_M41,bgm_M41,0,0,100018,bgm_M41,bgm_M41,0,0,100019,bgm_M41,bgm_M41,0,0,100019,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021108,10021,10021101,8,"Maho-Maho Kingdom Resort? 1-8",-7,110,100020,9,1,9,135,9,90,0,610021108,610021121,0,0,0,0,100017,bgm_M41,bgm_M41,0,0,100018,bgm_M41,bgm_M41,0,0,100019,bgm_M41,bgm_M41,0,0,100019,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021109,10021,10021101,9,"Maho-Maho Kingdom Resort? 1-9",237,25,100491,9,1,9,135,9,90,0,610021109,610021121,0,0,0,0,101921,bgm_M41,bgm_M41,0,0,101922,bgm_M41,bgm_M41,0,0,101923,bgm_M41,bgm_M41,0,0,101923,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021110,10021,10021101,10,"Maho-Maho Kingdom Resort? 1-10",171,-212,100020,9,1,9,135,9,90,0,610021110,610021121,0,0,0,0,100017,bgm_M41,bgm_M41,0,0,100018,bgm_M41,bgm_M41,0,0,100019,bgm_M41,bgm_M41,0,0,100019,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021111,10021,10021101,11,"Maho-Maho Kingdom Resort? 1-11",388,-186,100491,10,1,10,150,10,90,0,610021111,610021121,0,0,0,0,101921,bgm_M41,bgm_M41,0,0,101922,bgm_M41,bgm_M41,0,0,101923,bgm_M41,bgm_M41,0,0,101923,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021112,10021,10021101,12,"Maho-Maho Kingdom Resort? 1-12",626,-116,100491,10,1,10,150,10,90,0,610021112,610021121,0,0,0,0,101921,bgm_M41,bgm_M41,0,0,101922,bgm_M41,bgm_M41,0,0,101923,bgm_M41,bgm_M41,0,0,101923,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021113,10021,10021101,13,"Maho-Maho Kingdom Resort? 1-13",446,11,100491,10,1,10,150,10,90,0,610021113,610021121,0,0,0,0,101921,bgm_M41,bgm_M41,0,0,101922,bgm_M41,bgm_M41,0,0,101923,bgm_M41,bgm_M41,0,0,101923,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021114,10021,10021101,14,"Maho-Maho Kingdom Resort? 1-14",645,96,100491,10,1,10,150,10,90,0,610021114,610021121,0,0,0,0,101921,bgm_M41,bgm_M41,0,0,101922,bgm_M41,bgm_M41,0,0,101923,bgm_M41,bgm_M41,0,0,101923,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021115,10021,10021101,15,"Maho-Maho Kingdom Resort? 1-15",840,48,100491,10,1,10,150,10,90,0,610021115,610021123,0,0,0,0,101921,bgm_M41,bgm_M41,0,0,101922,bgm_M41,bgm_M41,0,0,101923,bgm_M41,bgm_M41,0,0,101923,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021201,10021,10021201,16,"Maho-Maho Kingdom Resort? 1-1",-500,50,100020,16,2,16,240,16,90,3,610021116,610021121,2,31105,1,28,100361,bgm_M41,bgm_M41,0,0,100362,bgm_M41,bgm_M41,0,0,100363,bgm_M41,bgm_M41,0,0,100363,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021202,10021,10021201,17,"Maho-Maho Kingdom Resort? 1-2",-270,-60,100491,16,2,16,240,16,90,3,610021117,610021121,2,31014,1,28,101941,bgm_M41,bgm_M41,0,0,101942,bgm_M41,bgm_M41,0,0,101943,bgm_M41,bgm_M41,0,0,101941,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021203,10021,10021201,18,"Maho-Maho Kingdom Resort? 1-3",-77,55,100491,18,2,18,270,18,90,3,610021118,610021121,2,31105,1,29,101941,bgm_M41,bgm_M41,0,0,101942,bgm_M41,bgm_M41,0,0,101943,bgm_M41,bgm_M41,0,0,101942,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021204,10021,10021201,19,"Maho-Maho Kingdom Resort? 1-4",45,-100,100491,18,2,18,270,18,90,3,610021119,610021121,2,31014,1,29,101941,bgm_M41,bgm_M41,0,0,101942,bgm_M41,bgm_M41,0,0,101943,bgm_M41,bgm_M41,0,0,101942,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
10021205,10021,10021201,20,"Maho-Maho Kingdom Resort? 1-5",280,-95,100491,20,2,20,300,20,90,3,610021120,610021121,2,31105,1,30,101941,bgm_M41,bgm_M41,0,0,101942,bgm_M41,bgm_M41,0,0,101943,bgm_M41,bgm_M41,0,0,101943,0,"2022/07/04 23:00:00","2022/07/21 22:59:59"
